Date & Time (EST),Candle Open,Candle Close,Close RSI,Bull Entry,Bull P&L,Bear Entry,Bear P&L
2025-05-06 12:45:00 EST,5608.63,5603.04,33.1261,,,,
2025-05-06 12:50:00 EST,5603.08,5601.99,32.2691,,,,
2025-05-06 12:55:00 EST,5602.05,5604.25,36.2619,,,,
2025-05-06 13:00:00 EST,5604.22,5602.05,34.0628,,,,
2025-05-06 13:05:00 EST,5601.86,5609.97,47.0643,,,,
2025-05-06 13:10:00 EST,5609.92,5608.80,45.5710,,,,
2025-05-06 13:15:00 EST,5608.81,5607.17,43.4121,,,,
2025-05-06 13:20:00 EST,5607.13,5614.02,53.7672,,,,
2025-05-06 13:25:00 EST,5614.11,5617.64,58.3035,,,,
2025-05-06 13:30:00 EST,5617.71,5621.68,62.8767,,,,
2025-05-06 13:35:00 EST,5621.66,5621.74,62.9446,,,,
2025-05-06 13:40:00 EST,5621.68,5620.96,61.3046,,,,
2025-05-06 13:45:00 EST,5620.93,5619.78,58.7016,,,,
2025-05-06 13:50:00 EST,5619.79,5621.92,61.9941,,,,
2025-05-06 13:55:00 EST,5621.89,5623.13,63.8284,,,,
2025-05-06 14:00:00 EST,5623.18,5627.41,69.6561,,,,
2025-05-06 14:05:00 EST,5627.44,5624.80,62.7233,,,,
2025-05-06 14:10:00 EST,5624.76,5619.76,51.5723,,,,
2025-05-06 14:15:00 EST,5619.53,5622.99,57.0744,,,,
2025-05-06 14:20:00 EST,5622.92,5619.87,50.8022,,,,
2025-05-06 14:25:00 EST,5619.84,5621.12,53.1240,,,,
2025-05-06 14:30:00 EST,5621.10,5624.73,59.3561,,,,
2025-05-06 14:35:00 EST,5624.75,5627.85,64.0086,,,,
2025-05-06 14:40:00 EST,5627.82,5623.96,55.1532,,,,
2025-05-06 14:45:00 EST,5624.02,5627.70,60.9905,,,,
2025-05-06 14:50:00 EST,5627.79,5627.50,60.5167,,,,
2025-05-06 14:55:00 EST,5627.69,5617.28,41.8320,,,,
2025-05-06 15:00:00 EST,5617.14,5607.89,31.7116,Bull Entry,0.00,,
2025-05-07 08:35:00 EST,5614.18,5620.00,49.4538,,,,
2025-05-07 08:40:00 EST,5619.93,5618.51,47.7370,,,,
2025-05-07 08:45:00 EST,5618.55,5628.09,58.2263,,,,
2025-05-07 08:50:00 EST,5627.94,5617.73,46.7992,,,,
2025-05-07 08:55:00 EST,5617.48,5623.48,52.6068,,,,
2025-05-07 09:00:00 EST,5623.41,5631.14,59.2703,,,,
2025-05-07 09:05:00 EST,5631.41,5630.76,58.8088,,,,
2025-05-07 09:10:00 EST,5630.90,5633.43,61.1969,,,,
2025-05-07 09:15:00 EST,5633.45,5632.11,59.2852,,,,
2025-05-07 09:20:00 EST,5632.11,5632.24,59.4257,,,,
2025-05-07 09:25:00 EST,5632.37,5634.78,62.2849,,,,
2025-05-07 09:30:00 EST,5634.35,5635.55,63.1700,,,,
2025-05-07 09:35:00 EST,5635.55,5632.97,58.0358,,,,
2025-05-07 09:40:00 EST,5633.11,5634.67,60.4204,,,,
2025-05-07 09:45:00 EST,5634.65,5634.24,59.4590,,,,
2025-05-07 09:50:00 EST,5634.23,5626.84,45.4553,,,,
2025-05-07 09:55:00 EST,5626.72,5610.71,28.8141,,,,
2025-05-07 10:00:00 EST,5610.55,5611.59,30.3784,,,,
2025-05-07 10:05:00 EST,5611.58,5607.93,27.5460,,,,
2025-05-07 10:10:00 EST,5607.85,5609.41,30.4942,,,,
2025-05-07 10:15:00 EST,5610.04,5602.53,25.1436,,,,
2025-05-07 10:20:00 EST,5602.42,5606.26,32.3801,,,,
2025-05-07 10:25:00 EST,5606.35,5609.72,38.5767,,,,
2025-05-07 10:30:00 EST,5609.67,5608.42,37.1381,,,,
2025-05-07 10:35:00 EST,5608.38,5606.43,34.8971,,,,
2025-05-07 10:40:00 EST,5606.32,5610.21,42.3331,,,,
2025-05-07 10:45:00 EST,5610.26,5617.14,53.3280,,,,
2025-05-07 10:50:00 EST,5617.15,5605.65,39.3381,,,,
2025-05-07 10:55:00 EST,5605.65,5612.87,48.8280,,,,
2025-05-07 11:00:00 EST,5612.80,5616.02,52.4770,,,,
2025-05-07 11:05:00 EST,5616.00,5616.37,52.8969,,,,
2025-05-07 11:10:00 EST,5616.20,5615.95,52.2734,,,,
2025-05-07 11:15:00 EST,5616.05,5616.96,53.7482,,,,
2025-05-07 11:20:00 EST,5617.00,5620.00,58.1294,,,,
2025-05-07 11:25:00 EST,5620.12,5611.51,44.7972,,,,
2025-05-07 11:30:00 EST,5611.53,5609.00,41.6222,,,,
2025-05-07 11:35:00 EST,5609.02,5612.60,47.6132,,,,
2025-05-07 11:40:00 EST,5612.63,5615.69,52.3365,,,,
2025-05-07 11:45:00 EST,5615.78,5621.93,60.4398,,,,
2025-05-07 11:50:00 EST,5622.00,5622.49,61.1074,,,,
2025-05-07 11:55:00 EST,5622.46,5626.77,66.0354,,,,
2025-05-07 12:00:00 EST,5626.84,5629.69,69.0458,,,,
2025-05-07 12:05:00 EST,5629.77,5631.13,70.4966,,,,
2025-05-07 12:10:00 EST,5631.18,5630.71,69.4289,,,,
2025-05-07 12:15:00 EST,5630.70,5634.64,73.6327,,,,
2025-05-07 12:20:00 EST,5634.66,5631.15,64.7389,,,,
2025-05-07 12:25:00 EST,5630.99,5632.52,66.5245,,,,
2025-05-07 12:30:00 EST,5632.51,5630.03,60.2826,,,,
2025-05-07 12:35:00 EST,5629.98,5626.27,51.9948,,,,
2025-05-07 12:40:00 EST,5626.25,5621.19,43.0077,,,,
2025-05-07 12:45:00 EST,5621.19,5619.71,40.7018,,,,
2025-05-07 12:50:00 EST,5619.45,5623.41,48.4718,,,,
2025-05-07 12:55:00 EST,5623.41,5610.06,31.6421,Bull Entry,19.69,,
2025-05-07 13:00:00 EST,5610.08,5610.88,33.2438,,,,
2025-05-07 13:05:00 EST,5609.55,5613.24,37.9509,,,,
2025-05-07 13:10:00 EST,5613.19,5583.13,18.8614,Bull Entry,46.62,,
2025-05-07 13:15:00 EST,5583.24,5584.34,20.6655,Bull Entry,45.41,,
2025-05-07 13:20:00 EST,5584.28,5588.26,26.6127,Bull Entry,41.49,,
2025-05-07 13:25:00 EST,5588.54,5592.81,33.1558,,,,
2025-05-07 13:30:00 EST,5592.27,5596.79,38.5476,,,,
2025-05-07 13:35:00 EST,5596.98,5609.98,52.7555,,,,
2025-05-07 13:40:00 EST,5610.20,5615.96,57.7391,,,,
2025-05-07 13:45:00 EST,5615.78,5613.12,54.6586,,,,
2025-05-07 13:50:00 EST,5613.24,5596.52,40.4632,,,,
2025-05-07 13:55:00 EST,5597.11,5600.75,44.5886,,,,
2025-05-07 14:00:00 EST,5600.77,5625.49,61.9410,,,,
2025-05-07 14:05:00 EST,5625.31,5620.87,58.1175,,,,
2025-05-07 14:10:00 EST,5621.01,5623.88,59.9304,,,,
2025-05-07 14:15:00 EST,5623.85,5618.39,55.0417,,,,
2025-05-07 14:20:00 EST,5618.42,5621.18,57.0450,,,,
2025-05-07 14:25:00 EST,5621.43,5612.88,49.6420,,,,
2025-05-07 14:30:00 EST,5612.82,5596.30,38.4332,,,,
2025-05-07 14:35:00 EST,5596.20,5593.74,36.9827,,,,
2025-05-07 14:40:00 EST,5593.70,5605.30,47.1210,,,,
2025-05-07 14:45:00 EST,5605.26,5636.12,64.3320,,,,
2025-05-07 14:50:00 EST,5636.37,5623.47,55.9267,,,,
2025-05-07 14:55:00 EST,5623.43,5624.08,56.2369,,,,
2025-05-07 15:00:00 EST,5622.80,5629.75,59.2369,,,,
2025-05-08 08:35:00 EST,5663.60,5664.86,72.4117,,,,
2025-05-08 08:40:00 EST,5664.68,5658.72,68.0825,,,,
2025-05-08 08:45:00 EST,5658.74,5665.54,70.3012,,,,
2025-05-08 08:50:00 EST,5665.54,5655.31,62.9204,,,,
2025-05-08 08:55:00 EST,5655.33,5656.63,63.4770,,,,
2025-05-08 09:00:00 EST,5656.60,5658.86,64.4901,,,,
2025-05-08 09:05:00 EST,5659.53,5661.30,65.6626,,,,
2025-05-08 09:10:00 EST,5661.44,5652.36,57.7967,,,,
2025-05-08 09:15:00 EST,5652.28,5645.73,52.5450,,,,
2025-05-08 09:20:00 EST,5645.73,5652.25,56.8797,,,,
2025-05-08 09:25:00 EST,5652.63,5655.85,59.1950,,,,
2025-05-08 09:30:00 EST,5655.89,5661.57,62.7683,,,,
2025-05-08 09:35:00 EST,5661.82,5665.24,64.9818,,,,
2025-05-08 09:40:00 EST,5664.92,5654.64,54.4611,,,,
2025-05-08 09:45:00 EST,5654.76,5656.62,55.9595,,,,
2025-05-08 09:50:00 EST,5656.52,5650.91,50.5621,,,,
2025-05-08 09:55:00 EST,5650.87,5643.71,44.4767,,,,
2025-05-08 10:00:00 EST,5643.98,5642.87,43.7850,,,,
2025-05-08 10:05:00 EST,5642.72,5639.98,41.2992,,,,
2025-05-08 10:10:00 EST,5640.08,5654.75,55.7450,,,,
2025-05-08 10:15:00 EST,5654.48,5659.45,59.3282,,,,
2025-05-08 10:20:00 EST,5659.90,5662.64,61.6962,,,,
2025-05-08 10:25:00 EST,5662.72,5676.53,70.1963,,,Bear Entry,-12.93
2025-05-08 10:30:00 EST,5676.60,5686.04,74.5470,,,Bear Entry,-22.44
2025-05-08 10:35:00 EST,5680.33,5682.83,70.6317,,,Bear Entry,-19.23
2025-05-08 10:40:00 EST,5682.72,5688.96,73.6095,,,Bear Entry,-25.36
2025-05-08 10:45:00 EST,5689.10,5708.12,80.5456,,,Bear Entry,-44.52
2025-05-08 10:50:00 EST,5708.15,5710.54,81.2460,,,Bear Entry,-46.94
2025-05-08 10:55:00 EST,5710.46,5705.71,75.1696,,,Bear Entry,-42.11
2025-05-08 11:00:00 EST,5705.56,5700.97,69.4362,,,Bear Entry,-37.37
2025-05-08 11:05:00 EST,5700.90,5706.18,72.0704,,,Bear Entry,-42.58
2025-05-08 11:10:00 EST,5706.20,5709.19,73.5519,,,Bear Entry,-45.59
2025-05-08 11:15:00 EST,5709.37,5709.60,73.7652,,,Bear Entry,-46.00
2025-05-08 11:20:00 EST,5709.68,5711.64,74.8981,,,Bear Entry,-48.04
2025-05-08 11:25:00 EST,5711.62,5709.70,71.5906,,,Bear Entry,-46.10
2025-05-08 11:30:00 EST,5709.83,5704.83,63.6522,,,,
2025-05-08 11:35:00 EST,5704.84,5707.31,65.8233,,,,
2025-05-08 11:40:00 EST,5707.36,5710.93,68.8761,,,Bear Entry,-47.33
2025-05-08 11:45:00 EST,5710.93,5714.30,71.5387,,,Bear Entry,-50.70
2025-05-08 11:50:00 EST,5714.30,5716.92,73.5200,,,Bear Entry,-53.32
2025-05-08 11:55:00 EST,5716.80,5718.99,75.0630,,,Bear Entry,-55.39
2025-05-08 12:00:00 EST,5718.97,5718.19,73.2083,,,Bear Entry,-54.59
2025-05-08 12:05:00 EST,5718.27,5713.48,62.9123,,,,
2025-05-08 12:10:00 EST,5713.48,5711.41,58.8220,,,,
2025-05-08 12:15:00 EST,5711.32,5709.71,55.4889,,,,
2025-05-08 12:20:00 EST,5709.72,5709.53,55.1168,,,,
2025-05-08 12:25:00 EST,5709.44,5712.83,60.5693,,,,
2025-05-08 12:30:00 EST,5712.80,5709.18,52.6158,,,,
2025-05-08 12:35:00 EST,5709.10,5703.50,42.7810,,,,
2025-05-08 12:40:00 EST,5703.67,5705.19,46.1502,,,,
2025-05-08 12:45:00 EST,5705.21,5704.56,45.0380,,,,
2025-05-08 12:50:00 EST,5704.58,5703.24,42.6172,,,,
2025-05-08 12:55:00 EST,5703.11,5704.79,46.4216,,,,
2025-05-08 13:00:00 EST,5704.80,5694.44,30.9881,,,,
2025-05-08 13:05:00 EST,5694.38,5693.46,29.9282,,,,
2025-05-08 13:10:00 EST,5693.46,5699.10,42.6322,,,,
2025-05-08 13:15:00 EST,5699.07,5700.49,45.3779,,,,
2025-05-08 13:20:00 EST,5700.37,5702.50,49.3236,,,,
2025-05-08 13:25:00 EST,5702.51,5698.45,42.3836,,,,
2025-05-08 13:30:00 EST,5698.44,5697.30,40.5605,,,,
2025-05-08 13:35:00 EST,5697.27,5706.21,56.7689,,,,
2025-05-08 13:40:00 EST,5706.08,5705.17,54.8064,,,,
2025-05-08 13:45:00 EST,5705.19,5707.51,58.4428,,,,
2025-05-08 13:50:00 EST,5707.48,5705.39,54.0132,,,,
2025-05-08 13:55:00 EST,5705.14,5703.38,49.9731,,,,
2025-05-08 14:00:00 EST,5703.40,5700.65,44.8475,,,,
2025-05-08 14:05:00 EST,5700.67,5700.26,44.1202,,,,
2025-05-08 14:10:00 EST,5700.18,5695.98,36.7603,,,,
2025-05-08 14:15:00 EST,5695.76,5696.35,37.7699,,,,
2025-05-08 14:20:00 EST,5696.31,5699.29,45.5416,,,,
2025-05-08 14:25:00 EST,5699.41,5706.53,59.5403,,,,
2025-05-08 14:30:00 EST,5706.69,5707.19,60.5795,,,,
2025-05-08 14:35:00 EST,5707.23,5703.61,52.3710,,,,
2025-05-08 14:40:00 EST,5703.76,5696.62,40.3589,,,,
2025-05-08 14:45:00 EST,5696.72,5692.62,35.1662,,,,
2025-05-08 14:50:00 EST,5692.61,5686.53,28.8159,Bull Entry,-22.93,,
2025-05-08 14:55:00 EST,5686.59,5671.71,19.2830,Bull Entry,-8.11,,
2025-05-08 15:00:00 EST,5671.56,5663.60,16.0202,Bull Entry,0.00,,
2025-05-09 08:35:00 EST,5679.65,5689.06,47.4334,,,,
2025-05-09 08:40:00 EST,5688.92,5687.58,46.3008,,,,
2025-05-09 08:45:00 EST,5687.40,5679.28,40.2389,,,,
2025-05-09 08:50:00 EST,5679.19,5681.30,42.3070,,,,
2025-05-09 08:55:00 EST,5681.39,5681.33,42.3403,,,,
2025-05-09 09:00:00 EST,5681.22,5686.25,47.8955,,,,
2025-05-09 09:05:00 EST,5686.68,5687.29,49.0625,,,,
2025-05-09 09:10:00 EST,5687.43,5688.39,50.3848,,,,
2025-05-09 09:15:00 EST,5688.51,5683.80,44.9118,,,,
2025-05-09 09:20:00 EST,5683.87,5673.98,35.6034,,,,
2025-05-09 09:25:00 EST,5674.04,5668.07,31.2221,,,,
2025-05-09 09:30:00 EST,5668.09,5659.54,26.0225,,,,
2025-05-09 09:35:00 EST,5659.59,5657.22,24.7607,,,,
2025-05-09 09:40:00 EST,5657.21,5648.54,20.5640,,,,
2025-05-09 09:45:00 EST,5648.60,5657.02,33.0380,,,,
2025-05-09 09:50:00 EST,5656.96,5659.30,36.0743,,,,
2025-05-09 09:55:00 EST,5659.29,5655.84,33.4823,,,,
2025-05-09 10:00:00 EST,5655.94,5661.93,41.7674,,,,
2025-05-09 10:05:00 EST,5662.02,5666.96,47.8078,,,,
2025-05-09 10:10:00 EST,5667.04,5668.96,50.1222,,,,
2025-05-09 10:15:00 EST,5668.88,5663.60,44.2114,,,,
2025-05-09 10:20:00 EST,5663.55,5664.64,45.6115,,,,
2025-05-09 10:25:00 EST,5664.67,5658.76,39.3331,,,,
2025-05-09 10:30:00 EST,5658.87,5661.32,43.1649,,,,
2025-05-09 10:35:00 EST,5661.33,5662.84,45.4657,,,,
2025-05-09 10:40:00 EST,5663.15,5661.85,44.1559,,,,
2025-05-09 10:45:00 EST,5661.86,5662.76,45.7714,,,,
2025-05-09 10:50:00 EST,5662.75,5664.95,49.7102,,,,
2025-05-09 10:55:00 EST,5665.19,5668.55,55.6652,,,,
2025-05-09 11:00:00 EST,5668.45,5671.52,60.0553,,,,
2025-05-09 11:05:00 EST,5671.66,5658.56,40.4113,,,,
2025-05-09 11:10:00 EST,5658.38,5656.78,38.4671,,,,
2025-05-09 11:15:00 EST,5656.86,5658.57,41.6433,,,,
2025-05-09 11:20:00 EST,5658.68,5658.49,41.5355,,,,
2025-05-09 11:25:00 EST,5658.51,5659.78,44.1578,,,,
2025-05-09 11:30:00 EST,5659.77,5654.91,37.0920,,,,
2025-05-09 11:35:00 EST,5654.93,5654.05,35.9492,,,,
2025-05-09 11:40:00 EST,5654.07,5656.03,40.6827,,,,
2025-05-09 11:45:00 EST,5656.02,5654.33,37.9722,,,,
2025-05-09 11:50:00 EST,5654.28,5649.57,31.3852,Bull Entry,9.58,,
2025-05-09 11:55:00 EST,5649.61,5653.99,41.9116,,,,
2025-05-09 12:00:00 EST,5653.96,5649.85,36.0792,,,,
2025-05-09 12:05:00 EST,5649.83,5650.43,37.4510,,,,
2025-05-09 12:10:00 EST,5650.48,5652.83,43.1326,,,,
2025-05-09 12:15:00 EST,5652.93,5650.54,39.3006,,,,
2025-05-09 12:20:00 EST,5650.57,5656.41,51.6801,,,,
2025-05-09 12:25:00 EST,5656.40,5656.37,51.5994,,,,
2025-05-09 12:30:00 EST,5656.41,5655.85,50.4477,,,,
2025-05-09 12:35:00 EST,5655.69,5654.40,47.1465,,,,
2025-05-09 12:40:00 EST,5654.51,5658.78,56.7617,,,,
2025-05-09 12:45:00 EST,5658.75,5663.90,65.1090,,,,
2025-05-09 12:50:00 EST,5663.84,5665.92,67.8627,,,,
2025-05-09 12:55:00 EST,5665.87,5664.72,64.4626,,,,
2025-05-09 13:00:00 EST,5664.66,5667.99,69.1943,,,,
2025-05-09 13:05:00 EST,5667.92,5664.32,59.2359,,,,
2025-05-09 13:10:00 EST,5664.38,5662.95,55.8598,,,,
2025-05-09 13:15:00 EST,5662.95,5663.75,57.4528,,,,
2025-05-09 13:20:00 EST,5663.71,5659.85,47.9599,,,,
2025-05-09 13:25:00 EST,5659.91,5661.65,52.0718,,,,
2025-05-09 13:30:00 EST,5661.59,5658.68,45.4113,,,,
2025-05-09 13:35:00 EST,5658.78,5662.98,54.8233,,,,
2025-05-09 13:40:00 EST,5662.99,5661.08,50.4955,,,,
2025-05-09 13:45:00 EST,5661.27,5661.21,50.7945,,,,
2025-05-09 13:50:00 EST,5661.21,5664.45,57.9204,,,,
2025-05-09 13:55:00 EST,5664.44,5664.18,57.1445,,,,
2025-05-09 14:00:00 EST,5664.16,5664.27,57.3587,,,,
2025-05-09 14:05:00 EST,5664.23,5667.94,65.3121,,,,
2025-05-09 14:10:00 EST,5667.98,5672.47,72.4481,,,Bear Entry,-13.32
2025-05-09 14:15:00 EST,5672.51,5670.44,65.6404,,,,
2025-05-09 14:20:00 EST,5670.41,5670.84,66.3415,,,,
2025-05-09 14:25:00 EST,5670.85,5667.89,56.7362,,,,
2025-05-09 14:30:00 EST,5667.75,5665.60,50.3676,,,,
2025-05-09 14:35:00 EST,5665.67,5665.75,50.7748,,,,
2025-05-09 14:40:00 EST,5665.71,5663.55,44.7212,,,,
2025-05-09 14:45:00 EST,5663.50,5663.26,43.9443,,,,
2025-05-09 14:50:00 EST,5663.26,5660.50,37.0521,,,,
2025-05-09 14:55:00 EST,5660.36,5665.47,52.2299,,,,
2025-05-09 15:00:00 EST,5665.48,5659.15,38.8345,,,,
2025-05-12 08:35:00 EST,5807.20,5808.16,92.1611,,,,
2025-05-12 08:40:00 EST,5808.16,5806.62,91.2363,,,,
2025-05-12 08:45:00 EST,5806.70,5803.13,88.9603,,,,
2025-05-12 08:50:00 EST,5803.25,5807.13,89.3043,,,,
2025-05-12 08:55:00 EST,5807.39,5815.00,89.9945,,,,
2025-05-12 09:00:00 EST,5814.65,5803.15,81.1270,,,,
2025-05-12 09:05:00 EST,5804.01,5808.84,82.0808,,,,
2025-05-12 09:10:00 EST,5808.77,5806.59,80.2761,,,,
2025-05-12 09:15:00 EST,5806.44,5817.50,82.3884,,,,
2025-05-12 09:20:00 EST,5817.40,5814.59,79.8232,,,,
2025-05-12 09:25:00 EST,5814.92,5811.12,76.6228,,,,
2025-05-12 09:30:00 EST,5811.01,5797.68,65.2274,,,,
2025-05-12 09:35:00 EST,5797.48,5793.41,61.9352,,,,
2025-05-12 09:40:00 EST,5793.40,5798.41,64.3083,,,,
2025-05-12 09:45:00 EST,5798.44,5807.96,68.5248,,,Bear Entry,36.45
2025-05-12 09:50:00 EST,5808.31,5811.03,69.8145,,,Bear Entry,33.38
2025-05-12 09:55:00 EST,5811.02,5816.95,72.2785,,,Bear Entry,27.46
2025-05-12 10:00:00 EST,5816.80,5806.41,62.1215,,,,
2025-05-12 10:05:00 EST,5806.23,5811.71,64.9109,,,,
2025-05-12 10:10:00 EST,5811.72,5806.50,60.0226,,,,
2025-05-12 10:15:00 EST,5806.42,5809.35,61.7933,,,,
2025-05-12 10:20:00 EST,5809.34,5808.69,61.0884,,,,
2025-05-12 10:25:00 EST,5808.62,5801.65,53.7329,,,,
2025-05-12 10:30:00 EST,5801.68,5804.26,55.9453,,,,
2025-05-12 10:35:00 EST,5804.11,5807.07,58.3572,,,,
2025-05-12 10:40:00 EST,5807.11,5803.58,54.2104,,,,
2025-05-12 10:45:00 EST,5803.49,5801.22,51.4301,,,,
2025-05-12 10:50:00 EST,5801.03,5802.18,52.5439,,,,
2025-05-12 10:55:00 EST,5801.93,5799.56,49.0878,,,,
2025-05-12 11:00:00 EST,5799.56,5797.81,46.7759,,,,
2025-05-12 11:05:00 EST,5797.81,5801.08,51.5707,,,,
2025-05-12 11:10:00 EST,5801.01,5806.53,58.5690,,,,
2025-05-12 11:15:00 EST,5806.73,5806.76,58.8513,,,,
2025-05-12 11:20:00 EST,5806.85,5806.83,58.9471,,,,
2025-05-12 11:25:00 EST,5806.85,5813.04,66.6860,,,,
2025-05-12 11:30:00 EST,5813.10,5809.24,59.0261,,,,
2025-05-12 11:35:00 EST,5809.15,5812.88,63.5393,,,,
2025-05-12 11:40:00 EST,5812.85,5813.44,64.2214,,,,
2025-05-12 11:45:00 EST,5813.39,5818.00,69.4559,,,Bear Entry,26.41
2025-05-12 11:50:00 EST,5818.11,5822.81,73.9743,,,Bear Entry,21.60
2025-05-12 11:55:00 EST,5822.80,5826.28,76.7640,,,Bear Entry,18.13
2025-05-12 12:00:00 EST,5826.16,5826.80,77.1764,,,Bear Entry,17.61
2025-05-12 12:05:00 EST,5826.79,5829.92,79.6184,,,Bear Entry,14.49
2025-05-12 12:10:00 EST,5829.94,5839.04,84.9231,,,Bear Entry,5.37
2025-05-12 12:15:00 EST,5838.91,5834.64,74.4114,,,Bear Entry,9.77
2025-05-12 12:20:00 EST,5834.71,5833.14,71.0390,,,Bear Entry,11.27
2025-05-12 12:25:00 EST,5833.14,5828.95,62.1829,,,,
2025-05-12 12:30:00 EST,5828.95,5829.36,62.6948,,,,
2025-05-12 12:35:00 EST,5829.34,5830.79,64.5765,,,,
2025-05-12 12:40:00 EST,5830.81,5831.70,65.8111,,,,
2025-05-12 12:45:00 EST,5831.82,5830.75,63.2232,,,,
2025-05-12 12:50:00 EST,5830.92,5832.41,65.8621,,,,
2025-05-12 12:55:00 EST,5832.35,5835.48,70.2965,,,Bear Entry,8.93
2025-05-12 13:00:00 EST,5835.45,5831.32,58.6773,,,,
2025-05-12 13:05:00 EST,5831.34,5836.20,66.0770,,,,
2025-05-12 13:10:00 EST,5836.22,5834.07,60.7365,,,,
2025-05-12 13:15:00 EST,5834.12,5831.71,55.1776,,,,
2025-05-12 13:20:00 EST,5831.88,5836.62,63.0854,,,,
2025-05-12 13:25:00 EST,5836.59,5835.60,60.5873,,,,
2025-05-12 13:30:00 EST,5835.64,5835.43,60.1408,,,,
2025-05-12 13:35:00 EST,5835.41,5836.93,62.8580,,,,
2025-05-12 13:40:00 EST,5836.95,5838.96,66.3505,,,,
2025-05-12 13:45:00 EST,5839.02,5837.63,62.0500,,,,
2025-05-12 13:50:00 EST,5837.61,5835.63,55.9185,,,,
2025-05-12 13:55:00 EST,5835.61,5832.19,46.9427,,,,
2025-05-12 14:00:00 EST,5832.00,5831.01,44.2046,,,,
2025-05-12 14:05:00 EST,5831.05,5835.80,55.9409,,,,
2025-05-12 14:10:00 EST,5835.82,5836.73,57.8763,,,,
2025-05-12 14:15:00 EST,5836.72,5832.99,48.2813,,,,
2025-05-12 14:20:00 EST,5832.96,5835.61,54.2577,,,,
2025-05-12 14:25:00 EST,5835.57,5832.77,47.5562,,,,
2025-05-12 14:30:00 EST,5832.83,5830.40,42.6147,,,,
2025-05-12 14:35:00 EST,5830.54,5831.95,46.6903,,,,
2025-05-12 14:40:00 EST,5831.87,5828.83,40.2215,,,,
2025-05-12 14:45:00 EST,5828.86,5826.94,36.7515,,,,
2025-05-12 14:50:00 EST,5826.98,5829.60,44.3528,,,,
2025-05-12 14:55:00 EST,5829.53,5837.09,59.6966,,,,
2025-05-12 15:00:00 EST,5836.97,5844.41,69.0726,,,Bear Entry,0.00
2025-05-13 08:35:00 EST,5854.15,5850.17,74.3540,,,,
2025-05-13 08:40:00 EST,5850.07,5857.30,79.2812,,,,
2025-05-13 08:45:00 EST,5857.66,5859.97,80.8326,,,,
2025-05-13 08:50:00 EST,5860.01,5857.30,74.5525,,,,
2025-05-13 08:55:00 EST,5857.34,5864.55,79.4336,,,,
2025-05-13 09:00:00 EST,5864.54,5869.61,82.1255,,,,
2025-05-13 09:05:00 EST,5869.72,5873.35,83.8800,,,,
2025-05-13 09:10:00 EST,5873.67,5878.64,86.0577,,,,
2025-05-13 09:15:00 EST,5878.59,5888.97,89.2484,,,,
2025-05-13 09:20:00 EST,5888.80,5888.84,88.9602,,,,
2025-05-13 09:25:00 EST,5888.79,5888.87,88.9694,,,,
2025-05-13 09:30:00 EST,5888.74,5885.41,80.2468,,,,
2025-05-13 09:35:00 EST,5885.26,5886.16,80.7080,,,,
2025-05-13 09:40:00 EST,5886.05,5885.51,78.9115,,,,
2025-05-13 09:45:00 EST,5885.58,5878.52,62.1695,,,,
2025-05-13 09:50:00 EST,5878.48,5880.62,64.7007,,,,
2025-05-13 09:55:00 EST,5880.70,5886.90,71.1866,,,Bear Entry,1.19
2025-05-13 10:00:00 EST,5886.79,5887.03,71.3094,,,Bear Entry,1.06
2025-05-13 10:05:00 EST,5887.26,5887.78,72.0815,,,Bear Entry,0.31
2025-05-13 10:10:00 EST,5887.54,5886.75,69.2042,,,Bear Entry,1.34
2025-05-13 10:15:00 EST,5886.80,5886.66,68.9338,,,Bear Entry,1.43
2025-05-13 10:20:00 EST,5886.68,5890.97,74.3375,,,Bear Entry,-2.88
2025-05-13 10:25:00 EST,5890.96,5890.13,71.6065,,,Bear Entry,-2.04
2025-05-13 10:30:00 EST,5890.07,5893.93,76.0789,,,Bear Entry,-5.84
2025-05-13 10:35:00 EST,5893.93,5895.85,78.0447,,,Bear Entry,-7.76
2025-05-13 10:40:00 EST,5895.79,5897.14,79.3287,,,Bear Entry,-9.05
2025-05-13 10:45:00 EST,5896.91,5896.09,75.2964,,,Bear Entry,-8.00
2025-05-13 10:50:00 EST,5896.27,5894.82,70.4255,,,Bear Entry,-6.73
2025-05-13 10:55:00 EST,5894.79,5891.70,59.7439,,,,
2025-05-13 11:00:00 EST,5891.74,5892.93,62.2812,,,,
2025-05-13 11:05:00 EST,5893.29,5887.31,47.0408,,,,
2025-05-13 11:10:00 EST,5887.20,5888.50,49.9578,,,,
2025-05-13 11:15:00 EST,5888.36,5891.92,57.5224,,,,
2025-05-13 11:20:00 EST,5891.87,5887.11,46.4198,,,,
2025-05-13 11:25:00 EST,5887.05,5889.30,51.2404,,,,
2025-05-13 11:30:00 EST,5889.28,5892.94,58.2620,,,,
2025-05-13 11:35:00 EST,5893.01,5892.17,56.3315,,,,
2025-05-13 11:40:00 EST,5892.03,5896.37,63.7102,,,,
2025-05-13 11:45:00 EST,5896.33,5896.38,63.7266,,,,
2025-05-13 11:50:00 EST,5896.42,5898.86,67.7919,,,,
2025-05-13 11:55:00 EST,5898.63,5897.31,62.8400,,,,
2025-05-13 12:00:00 EST,5897.30,5895.62,57.6727,,,,
2025-05-13 12:05:00 EST,5895.66,5895.54,57.4212,,,,
2025-05-13 12:10:00 EST,5895.52,5894.75,54.7684,,,,
